,Cell IdX,Cell IdY,Cell IdZ,X [mm],Y [mm],Z [mm],Dose,FieldScalingFactor
760,9,7,1,14.0,6.0,6.0,5.29901e-05,0.3501238856859358
761,9,7,2,14.0,6.0,10.0,5.29901e-05,0.35455067929793643
762,9,8,0,14.0,10.0,2.0,5.29901e-05,0.34516614292158776
763,9,8,1,14.0,10.0,6.0,5.29901e-05,0.34946782844553875
764,9,8,2,14.0,10.0,10.0,5.29901e-05,0.35387083427811206
765,10,6,0,18.0,2.0,2.0,5.29901e-05,0.3460239695895468
766,10,6,1,18.0,2.0,6.0,5.29901e-05,0.35035642081021545
767,10,6,2,18.0,2.0,10.0,5.29901e-05,0.35479167603062206
768,10,7,0,18.0,6.0,2.0,5.29901e-05,0.34547693688487835
769,10,7,1,18.0,6.0,6.0,5.29901e-05,0.3497897746232562
770,10,7,2,18.0,6.0,10.0,5.29901e-05,0.354204470849453
771,10,8,0,18.0,10.0,2.0,5.29901e-05,0.3448365847150496
772,10,8,1,18.0,10.0,6.0,5.29901e-05,0.3491265114367446
773,10,8,2,18.0,10.0,10.0,5.29901e-05,0.35351719513051943
774,11,6,0,22.0,2.0,2.0,5.29901e-05,0.3456528464720185
775,11,6,1,22.0,2.0,6.0,5.29901e-05,0.3499720099085716
776,11,6,2,22.0,2.0,10.0,5.29901e-05,0.35439333792838273
777,11,7,0,22.0,6.0,2.0,5.29901e-05,0.3450988653362048
778,11,7,1,22.0,6.0,6.0,5.29901e-05,0.3493982014011603
779,11,7,2,22.0,6.0,10.0,5.29901e-05,0.35379874838729447
780,11,8,0,22.0,10.0,2.0,5.29901e-05,0.34445182931428175
781,11,8,1,22.0,10.0,6.0,5.29901e-05,0.3487280562215249
782,11,8,2,22.0,10.0,10.0,5.29901e-05,0.3531043855161884
783,9,6,3,14.0,2.0,14.0,7.62789e-05,0.35968437008526716
784,9,6,4,14.0,2.0,18.0,7.62789e-05,0.3643494862181529
785,9,6,5,14.0,2.0,22.0,7.62789e-05,0.36912962289510015
786,9,7,3,14.0,6.0,14.0,7.62789e-05,0.3590835377419431
787,9,7,4,14.0,6.0,18.0,7.62789e-05,0.3637262864897577
788,9,7,5,14.0,6.0,22.0,7.62789e-05,0.36848293554489575
789,9,8,3,14.0,10.0,14.0,7.62789e-05,0.358378745402596
790,9,8,4,14.0,10.0,18.0,7.62789e-05,0.3629953160537726
791,9,8,5,14.0,10.0,22.0,7.62789e-05,0.3677244797029953
792,10,6,3,18.0,2.0,14.0,7.62789e-05,0.3593334104340557
793,10,6,4,18.0,2.0,18.0,7.62789e-05,0.3639854750916478
794,10,6,5,18.0,2.0,22.0,7.62789e-05,0.3687519075219162
795,10,7,3,18.0,6.0,14.0,7.62789e-05,0.3587246432924773
796,10,7,4,18.0,6.0,18.0,7.62789e-05,0.36335408134454916
797,10,7,5,18.0,6.0,22.0,7.62789e-05,0.3680967562552229
798,10,8,3,18.0,10.0,14.0,7.62789e-05,0.3580121868111891
799,10,8,4,18.0,10.0,18.0,7.62789e-05,0.362615204270519
800,10,8,5,18.0,10.0,22.0,7.62789e-05,0.36733014185053836
801,11,6,3,22.0,2.0,14.0,7.62789e-05,0.35892046694701696
802,11,6,4,22.0,2.0,18.0,7.62789e-05,0.3635572064250043
803,11,6,5,22.0,2.0,22.0,7.62789e-05,0.3683075491822106
804,11,7,3,22.0,6.0,14.0,7.62789e-05,0.35830408492127863
805,11,7,4,22.0,6.0,18.0,7.62789e-05,0.3629179584395679
806,11,7,5,22.0,6.0,22.0,7.62789e-05,0.3676442951379219
807,11,8,3,22.0,10.0,14.0,7.62789e-05,0.35758432887169916
808,11,8,4,22.0,10.0,18.0,7.62789e-05,0.3621715618837307
809,11,8,5,22.0,10.0,22.0,7.62789e-05,0.3668699336004668
810,9,9,0,14.0,14.0,2.0,0.00134472,0.3444402276339256
811,9,9,1,14.0,14.0,6.0,0.00134472,0.3487159671927176
812,9,9,2,14.0,14.0,10.0,0.00134472,0.35309178124497465
813,9,10,0,14.0,18.0,2.0,0.00134472,0.34362289800724455
814,9,10,1,14.0,18.0,6.0,0.00134472,0.34786950837033875
815,9,10,2,14.0,18.0,10.0,0.00134472,0.3522147997051414
816,9,11,0,14.0,22.0,2.0,0.00134472,0.3427154323233023
817,9,11,1,14.0,22.0,6.0,0.00134472,0.34692980643364824
818,9,11,2,14.0,22.0,10.0,0.00134472,0.35124132577171396
819,10,9,0,18.0,14.0,2.0,0.00134472,0.3441039108398495
820,10,9,1,18.0,14.0,6.0,0.00134472,0.34836768886910613
821,10,9,2,18.0,14.0,10.0,0.00134472,0.3527309706954829
822,10,10,0,18.0,18.0,2.0,0.00134472,0.3432800569002107
823,10,10,1,18.0,18.0,6.0,0.00134472,0.3475145167910856
824,10,10,2,18.0,18.0,10.0,0.00134472,0.35184708057458614
825,10,11,0,18.0,22.0,2.0,0.00134472,0.3423663039204608
826,10,11,1,18.0,22.0,6.0,0.00134472,0.3465683524498536
827,10,11,2,18.0,22.0,10.0,0.00134472,0.35086696371607895
828,11,9,0,22.0,14.0,2.0,0.00134472,0.34371273935410196
829,11,9,1,22.0,14.0,6.0,0.00134472,0.34796263526076116
830,11,9,2,22.0,14.0,10.0,0.00134472,0.35231137449096167
831,11,10,0,22.0,18.0,2.0,0.00134472,0.34288273960279225
832,11,10,1,22.0,18.0,6.0,0.00134472,0.3471031509241557
833,11,10,2,22.0,18.0,10.0,0.00134472,0.3514210008964128
834,11,11,0,22.0,22.0,2.0,0.00134472,0.3419631129156421
835,11,11,1,22.0,22.0,6.0,0.00134472,0.34615096226326136
836,11,11,2,22.0,22.0,10.0,0.00134472,0.3504347054450509
837,9,9,3,14.0,14.0,14.0,0.00171736,0.3575711794399429
838,9,9,4,14.0,14.0,18.0,0.00171736,0.36215783517119843
839,9,9,5,14.0,14.0,22.0,0.00171736,0.3668555950885673
840,9,10,3,14.0,18.0,14.0,0.00171736,0.3566621977753833
841,9,10,4,14.0,18.0,18.0,0.00171736,0.36121528598996505
842,9,10,5,14.0,18.0,22.0,0.00171736,0.3658778143942708
843,9,11,3,14.0,22.0,14.0,0.00171736,0.3556533241280548
844,9,11,4,14.0,22.0,18.0,0.00171736,0.36016928629240624
845,9,11,5,14.0,22.0,22.0,0.00171736,0.3647928564817209
846,10,9,3,18.0,14.0,14.0,0.00171736,0.35719723173062523
847,10,9,4,18.0,14.0,18.0,0.00171736,0.3617701086515963
848,10,9,5,18.0,14.0,22.0,0.00171736,0.36645340870233395
849,10,10,3,18.0,18.0,14.0,0.00171736,0.35628113958879115
850,10,10,4,18.0,18.0,18.0,0.00171736,0.3608202403414492
851,10,10,5,18.0,18.0,22.0,0.00171736,0.3654680932927157
852,10,11,3,18.0,22.0,14.0,0.00171736,0.3552654369755393
853,10,11,4,18.0,22.0,18.0,0.00171736,0.3597672200191696
854,10,11,5,18.0,22.0,22.0,0.00171736,0.36437591739473524
855,11,9,3,22.0,14.0,14.0,0.00171736,0.3567623929702788
856,11,9,4,22.0,14.0,18.0,0.00171736,0.3613192850428292
857,11,9,5,22.0,14.0,22.0,0.00171736,0.365985812532097
858,11,10,3,22.0,18.0,14.0,0.00171736,0.3558396413195074
859,11,10,4,22.0,18.0,18.0,0.00171736,0.36036257633274743
860,11,10,5,22.0,18.0,22.0,0.00171736,0.3649934709604103
861,11,11,3,22.0,22.0,14.0,0.00171736,0.35481760221760444
862,11,11,4,22.0,22.0,18.0,0.00171736,0.3593030580667069
863,11,11,5,22.0,22.0,22.0,0.00171736,0.36389463219685714
